ID,Mockup ID,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Created on,Mockup version,Quantity,Manufacturing shipment ID,Finishing item ID,Manufacturing ID,Vendor ID,Finisher ID,Production deadline,Product info ID,Paired SKU,Kit number,Bundle ID
36914,,2023-01-04T19:58:37.775Z,2023-01-04T19:58:37.775Z,,,,2023-01-04,,120,14961,4,,,,,,,6,28035
36923,118391,2023-01-04T20:35:40.336Z,2023-01-09T17:24:15.163Z,,,2041,2023-01-04,1,500,14965,,34250,3,2,2023-01-23,2,101118382v1,1,28019
36925,,2023-01-04T20:44:13.161Z,2023-01-04T20:44:13.161Z,,,,2023-01-04,,60,14966,4,,,,,,,1,28047
36936,134579,2023-01-04T21:58:21.075Z,2023-01-04T21:59:42.731Z,,,,2023-01-04,1,203,14971,,34063,1,3,2023-01-09,114,,1,28051
36903,77046,2023-01-04T19:58:37.740Z,2023-01-04T19:58:38.050Z,,,,2023-01-04,2,120,14961,,34038,3,2,2023-01-11,2,,2,28033
36905,77036,2023-01-04T19:58:37.747Z,2023-01-04T19:58:38.124Z,,,,2023-01-04,1,120,14961,,34039,3,2,2023-01-11,2,,1,28032
36907,77035,2023-01-04T19:58:37.752Z,2023-01-04T19:58:38.195Z,,,,2023-01-04,1,120,14961,,34040,3,2,2023-01-11,2,,3,28031
36909,77037,2023-01-04T19:58:37.757Z,2023-01-04T19:58:38.265Z,,,,2023-01-04,2,120,14961,,34041,3,2,2023-01-11,2,,4,28034
36911,134497,2023-01-04T19:58:37.765Z,2023-01-04T19:58:38.332Z,,,,2023-01-04,1,120,14961,,34042,3,2,2023-01-11,2,,5,28036
36851,134333,2023-01-04T16:21:04.740Z,2023-01-04T16:21:04.757Z,,,,2023-01-04,1,120,14938,,,1,3,2023-01-09,114,,1,
36849,128341,2023-01-04T15:29:34.550Z,2023-01-04T15:29:34.777Z,,,,2023-01-04,3,60,14937,,33993,1,3,2023-01-10,2,,1,28002
36850,,2023-01-04T15:29:34.554Z,2023-01-04T15:29:34.554Z,,,,2023-01-04,,60,14937,2,,,,,,,1,28002
36862,,2023-01-04T17:04:56.596Z,2023-01-04T17:30:57.902Z,35728,,,2023-01-04,,60,14943,,34002,11,3,2023-01-06,35,,1,27976
36913,134499,2023-01-04T19:58:37.771Z,2023-01-04T19:58:38.404Z,,,,2023-01-04,1,120,14961,,34043,3,2,2023-01-11,2,,6,28035
36924,112333,2023-01-04T20:44:13.157Z,2023-01-04T20:44:13.401Z,,,,2023-01-04,3,60,14966,,34054,3,2,2023-01-10,114,,1,28047
36927,,2023-01-04T20:46:09.955Z,2023-01-04T20:46:09.955Z,,,,2023-01-04,,125,14967,4,,,,,,,1,27965
36915,44586,2023-01-04T20:15:56.515Z,2023-01-04T20:19:02.575Z,,,,2023-01-04,1,1775,14962,,34045,3,2,2023-01-13,2,,1,27569
36916,,2023-01-04T20:15:56.519Z,2023-01-04T20:19:02.657Z,23580,,,2023-01-04,,1775,14962,,34046,6,2,2023-01-09,35,,1,27569
36844,,2023-01-04T15:08:26.570Z,2023-01-04T15:08:26.967Z,70914,,,2023-01-04,,176,14934,,33992,11,3,2023-01-05,35,,1,28001
36937,,2023-01-04T21:58:21.080Z,2023-01-04T21:59:42.792Z,70989,,,2023-01-04,,203,14971,,34064,11,3,2023-01-05,35,,1,28051
36926,134408,2023-01-04T20:46:09.951Z,2023-01-04T20:46:10.229Z,,,,2023-01-04,1,125,14967,,34055,1,3,2023-01-10,114,,1,27965
36917,101435,2023-01-04T20:23:44.885Z,2023-01-04T20:23:45.141Z,,,,2023-01-04,1,75,14963,,34047,4,7,2023-01-10,2,,1,28042
36918,,2023-01-04T20:23:44.889Z,2023-01-04T20:23:45.215Z,54928,,,2023-01-04,,75,14963,,34048,11,7,2023-01-06,35,,1,28042
36938,134579,2023-01-04T21:58:21.098Z,2023-01-04T21:59:42.847Z,,,,2023-01-04,1,5,14972,,34063,1,3,2023-01-09,114,,1,28051
36939,,2023-01-04T21:58:21.102Z,2023-01-04T21:59:42.909Z,70989,,,2023-01-04,,5,14972,,34064,11,3,2023-01-05,35,,1,28051
36919,134584,2023-01-04T20:26:30.496Z,2023-01-04T20:26:30.758Z,,,,2023-01-04,1,60,14964,,34049,4,7,2023-01-10,2,,1,28043
36920,,2023-01-04T20:26:30.500Z,2023-01-04T20:26:30.831Z,70964,,,2023-01-04,,60,14964,,34050,11,7,2023-01-06,35,,1,28043
36932,134543,2023-01-04T21:56:23.116Z,2023-01-04T21:56:23.435Z,,,,2023-01-04,1,120,14970,,34059,1,3,2023-01-09,9,,1,28040
36933,,2023-01-04T21:56:23.120Z,2023-01-04T21:56:23.500Z,70944,,,2023-01-04,,120,14970,,34060,11,3,2023-01-05,35,,1,28040
36934,134545,2023-01-04T21:56:23.123Z,2023-01-04T21:56:23.567Z,,,,2023-01-04,1,120,14970,,34061,1,3,2023-01-09,9,,2,28041
36930,119505,2023-01-04T21:34:30.396Z,2023-01-04T21:34:30.664Z,,,,2023-01-04,1,120,14969,,34056,3,2,2023-01-06,2,,1,28044
36931,,2023-01-04T21:34:30.401Z,2023-01-04T21:34:30.733Z,64032,,,2023-01-04,,120,14969,,34057,11,2,2023-01-05,35,,1,28044
36935,,2023-01-04T21:56:23.127Z,2023-01-04T21:56:23.631Z,70942,,,2023-01-04,,120,14970,,34062,11,3,2023-01-05,35,,2,28041
36928,134504,2023-01-04T21:01:09.276Z,2023-01-04T21:56:01.915Z,,,,2023-01-04,3,2,14968,,34058,1,3,2023-01-11,114,,1,28046
36984,134322,2023-01-05T18:36:59.776Z,2023-01-05T18:37:00.068Z,,,,2023-01-05,2,120,14992,,34103,3,2,2023-01-09,3,,1,28077
37026,,2023-01-05T22:26:59.345Z,2023-01-12T15:29:09.812Z,,,,2023-01-05,,120,15011,4,,,3,,,,1,28104
37025,132527,2023-01-05T22:26:59.340Z,2023-01-12T15:29:09.611Z,,,,2023-01-05,1,120,15011,,34441,1,3,2023-01-11,114,,1,28104
37014,,2023-01-05T21:17:22.283Z,2023-01-06T21:35:37.680Z,60838,,,2023-01-05,,150,15006,,34218,11,3,2023-01-06,35,,1,28074
37030,,2023-01-05T22:55:16.391Z,2023-01-05T22:55:16.730Z,70230,,,2023-01-05,,150,15013,,34140,11,3,2023-01-06,35,,1,28118
37029,132872,2023-01-05T22:55:16.388Z,2023-01-05T22:55:16.643Z,,,,2023-01-05,1,150,15013,,34139,1,3,2023-01-09,2,,1,28118
37024,,2023-01-05T22:16:05.309Z,2023-01-05T22:16:05.702Z,68664,,,2023-01-05,,120,15010,,34135,11,3,2023-01-06,35,,1,28103
37023,129360,2023-01-05T22:16:05.304Z,2023-01-05T22:16:05.628Z,,,,2023-01-05,1,120,15010,,34134,1,3,2023-01-09,2,,1,28103
37013,13785,2023-01-05T21:17:22.280Z,2023-01-06T21:35:37.223Z,,,,2023-01-05,1,150,15006,,34125,1,3,2023-01-09,2,,1,28074
37016,,2023-01-05T21:53:46.064Z,2023-01-05T22:12:55.905Z,70127,,,2023-01-05,,2,15007,,34133,11,7,2023-01-06,35,,1,28083
37015,132622,2023-01-05T21:53:46.059Z,2023-01-05T22:12:55.839Z,,,,2023-01-05,2,2,15007,,34132,4,7,2023-01-10,2,,1,28083
37022,134885,2023-01-05T21:53:49.515Z,2023-01-05T21:53:50.188Z,,,2420,2023-01-05,1,60,15009,,34131,1,3,2023-01-10,114,551134884v1,1,28110
37021,134884,2023-01-05T21:53:49.511Z,2023-01-05T21:53:50.115Z,,,2420,2023-01-05,1,60,15009,,34130,1,3,2023-01-10,114,551134885v1,1,
37020,,2023-01-05T21:53:49.508Z,2023-01-05T21:53:50.031Z,69091,,,2023-01-05,,120,15009,,34129,11,3,2023-01-06,35,,1,28110
37019,134885,2023-01-05T21:53:49.491Z,2023-01-05T21:53:49.966Z,,,2420,2023-01-05,1,60,15008,,34131,1,3,2023-01-10,114,551134884v1,1,28110
37018,134884,2023-01-05T21:53:49.487Z,2023-01-05T21:53:49.892Z,,,2420,2023-01-05,1,60,15008,,34130,1,3,2023-01-10,114,551134885v1,1,
37017,,2023-01-05T21:53:49.482Z,2023-01-05T21:53:49.819Z,69091,,,2023-01-05,,120,15008,,34129,11,3,2023-01-06,35,,1,28110
37032,,2023-01-05T23:10:11.616Z,2023-01-05T23:10:12.006Z,55326,,,2023-01-05,,500,15014,,34142,6,3,2023-01-06,35,,1,28119
37031,102434,2023-01-05T23:10:11.612Z,2023-01-05T23:10:11.911Z,,,,2023-01-05,1,500,15014,,34141,1,3,2023-01-10,2,,1,28119
37011,133683,2023-01-05T21:11:00.693Z,2023-01-05T21:40:27.699Z,,,,2023-01-05,1,1,15005,,34128,1,3,2023-01-09,2,,1,28071
37009,133683,2023-01-05T21:11:00.665Z,2023-01-05T21:40:27.650Z,,,,2023-01-05,1,1,15004,,34128,1,3,2023-01-09,2,,1,28071
37007,133683,2023-01-05T21:11:00.641Z,2023-01-05T21:40:27.590Z,,,,2023-01-05,1,118,15003,,34127,1,3,2023-02-01,2,,1,28071
37012,,2023-01-05T21:11:00.698Z,2023-01-05T21:11:00.698Z,,,,2023-01-05,,1,15005,4,,,,,,,1,28071
37010,,2023-01-05T21:11:00.674Z,2023-01-05T21:11:00.674Z,,,,2023-01-05,,1,15004,4,,,,,,,1,28071
37008,,2023-01-05T21:11:00.646Z,2023-01-05T21:11:00.646Z,,,,2023-01-05,,118,15003,4,,,,,,,1,28071
37006,,2023-01-05T21:01:26.761Z,2023-01-05T21:01:27.212Z,23696,,,2023-01-05,,80,15002,,34124,11,7,2023-01-06,35,,1,28101
37005,128039,2023-01-05T21:01:26.757Z,2023-01-05T21:01:27.141Z,,,,2023-01-05,1,80,15002,,34123,4,7,2023-01-10,2,,1,28101
37003,134046,2023-01-05T20:40:08.609Z,2023-01-05T20:40:08.911Z,,,,2023-01-05,1,60,15001,,34122,4,7,2023-01-10,2,,1,28067
37004,,2023-01-05T20:40:08.615Z,2023-01-05T20:40:08.615Z,,,,2023-01-05,,60,15001,4,,,,,,,1,28067
37002,,2023-01-05T20:33:46.409Z,2023-01-05T20:33:46.856Z,68241,,,2023-01-05,,60,15000,,34121,11,7,2023-01-06,35,,1,28072
37001,128644,2023-01-05T20:33:46.405Z,2023-01-05T20:33:46.787Z,,,,2023-01-05,1,60,15000,,34120,4,7,2023-01-10,2,,1,28072
36976,133433,2023-01-05T17:44:23.188Z,2023-01-05T20:19:48.129Z,,,,2023-01-05,1,61,14988,,34115,1,3,2023-01-10,114,,1,27903
36993,,2023-01-05T18:52:53.432Z,2023-01-05T20:19:41.475Z,,28988,,2023-01-05,,150,14996,,34114,1,3,2023-01-16,107,,2,28081
36998,,2023-01-05T20:00:04.194Z,2023-01-05T20:00:04.625Z,39819,,,2023-01-05,,240,14998,,34111,11,2,2023-01-06,35,,1,28087
36997,70329,2023-01-05T20:00:04.190Z,2023-01-05T20:00:04.549Z,,,,2023-01-05,2,240,14998,,34110,3,2,2023-01-09,2,,1,28087
36999,134688,2023-01-05T20:09:57.639Z,2023-01-05T20:09:57.900Z,,,,2023-01-05,2,60,14999,,34112,4,7,2023-01-11,114,,1,28069
36992,,2023-01-05T18:52:53.414Z,2023-01-05T20:19:41.431Z,,28989,,2023-01-05,,150,14995,,34113,1,3,2023-01-19,51,,1,28079
37000,,2023-01-05T20:09:57.644Z,2023-01-05T20:09:57.644Z,,,,2023-01-05,,60,14999,2,,,,,,,1,28069
36995,133978,2023-01-05T19:36:13.305Z,2023-01-05T19:36:13.561Z,,,,2023-01-05,4,240,14997,,34109,1,3,2023-01-09,2,,1,28085
36994,,2023-01-05T18:52:53.437Z,2023-01-05T18:52:53.437Z,,,,2023-01-05,,150,14996,4,,,,,,,2,28081
36990,10629,2023-01-05T18:50:20.787Z,2023-01-05T18:50:21.116Z,,,,2023-01-05,1,240,14994,,34108,1,3,2023-01-09,2,,1,27905
36982,111154,2023-01-05T18:27:54.668Z,2023-01-05T18:27:54.904Z,,,,2023-01-05,1,60,14991,,34102,1,3,2023-01-10,2,,1,28075
36987,,2023-01-05T18:36:59.790Z,2023-01-05T18:37:00.289Z,70882,,,2023-01-05,,120,14992,,34104,11,2,2023-01-06,35,,2,28078
36983,,2023-01-05T18:27:54.671Z,2023-01-05T18:27:54.671Z,,,,2023-01-05,,60,14991,4,,,,,,,1,28075
36980,133118,2023-01-05T18:03:30.740Z,2023-01-05T18:03:31.045Z,,,,2023-01-05,1,150,14990,,34100,1,3,2023-01-06,2,,1,27780
36986,134312,2023-01-05T18:36:59.786Z,2023-01-05T18:37:00.224Z,,,,2023-01-05,2,120,14992,,34105,3,2,2023-01-09,3,,2,28078
36985,,2023-01-05T18:36:59.782Z,2023-01-05T18:37:00.151Z,70882,,,2023-01-05,,120,14992,,34104,11,2,2023-01-06,35,,1,28077
36996,,2023-01-05T19:36:13.309Z,2023-01-05T19:36:13.309Z,,,,2023-01-05,,240,14997,4,,,,,,,1,28085
36981,,2023-01-05T18:03:30.744Z,2023-01-05T18:03:30.744Z,,,,2023-01-05,,150,14990,4,,,,,,,1,27780
36975,,2023-01-05T17:30:22.310Z,2023-01-05T17:30:22.649Z,27138,,,2023-01-05,,120,14987,,34095,11,7,2023-01-06,35,,1,28024
36974,47191,2023-01-05T17:30:22.305Z,2023-01-05T17:30:22.579Z,,,,2023-01-05,1,120,14987,,34094,4,7,2023-01-09,2,,1,28024
36979,,2023-01-05T17:47:59.445Z,2023-01-05T17:47:59.764Z,65461,,,2023-01-05,,100,14989,,34099,11,3,2023-01-06,35,,1,28070
36978,123080,2023-01-05T17:47:59.440Z,2023-01-05T17:47:59.690Z,,,,2023-01-05,1,100,14989,,34098,1,3,2023-01-10,2,,1,28070
36991,,2023-01-05T18:50:20.791Z,2023-01-05T18:50:20.791Z,,,,2023-01-05,,240,14994,4,,,,,,,1,27905
36967,,2023-01-05T15:55:49.039Z,2023-01-05T16:12:50.836Z,18130,,,2023-01-05,,2000,14983,,34089,6,2,2023-01-10,31,,1,28060
36966,31293,2023-01-05T15:55:49.033Z,2023-01-05T16:12:50.752Z,,,,2023-01-05,1,2000,14983,,34088,3,2,2023-01-19,2,,1,28060
36989,,2023-01-05T18:49:18.478Z,2023-01-05T18:49:18.810Z,59567,,,2023-01-05,,75,14993,,34107,11,7,2023-01-09,35,,1,28068
36988,134712,2023-01-05T18:49:18.474Z,2023-01-05T18:49:18.740Z,,,,2023-01-05,1,75,14993,,34106,4,7,2023-01-11,114,,1,28068
36964,99546,2023-01-05T15:30:03.524Z,2023-01-05T15:30:03.799Z,,,,2023-01-05,1,120,14982,,34084,1,3,2023-01-09,113,,1,27964
36965,,2023-01-05T15:30:03.528Z,2023-01-05T15:30:03.528Z,,,,2023-01-05,,120,14982,4,,,,,,,1,27964
36963,,2023-01-05T15:28:58.904Z,2023-01-05T15:28:59.287Z,70967,,,2023-01-05,,360,14981,,34083,11,3,2023-01-06,35,,1,28058
36962,134591,2023-01-05T15:28:58.900Z,2023-01-05T15:28:59.187Z,,,,2023-01-05,2,360,14981,,34082,1,3,2023-01-09,9,,1,28058
36971,,2023-01-05T16:20:55.432Z,2023-01-05T16:20:55.849Z,70999,,,2023-01-05,,60,14985,,34093,11,7,2023-01-06,35,,1,28063
36970,133944,2023-01-05T16:20:55.428Z,2023-01-05T16:20:55.790Z,,,,2023-01-05,6,60,14985,,34092,4,7,2023-01-10,114,,1,28063
36961,,2023-01-05T15:12:25.072Z,2023-01-05T15:12:25.406Z,69754,,,2023-01-05,,158,14980,,34081,11,3,2023-01-06,35,,1,28013
36960,131811,2023-01-05T15:12:25.068Z,2023-01-05T15:12:25.334Z,,,,2023-01-05,2,158,14980,,34080,1,3,2023-01-10,2,,1,28013
36973,,2023-01-05T17:18:25.840Z,2023-01-05T17:44:56.076Z,70935,,,2023-01-05,,250,14986,,34097,11,2,2023-01-06,35,,1,28062
36959,,2023-01-05T15:08:05.254Z,2023-01-05T15:08:05.547Z,49424,,,2023-01-05,,150,14979,,34079,11,3,2023-01-06,35,,1,28061
36958,129606,2023-01-05T15:08:05.250Z,2023-01-05T15:08:05.484Z,,,,2023-01-05,3,150,14979,,34078,1,3,2023-01-06,2,,1,28061
36969,,2023-01-05T16:13:20.081Z,2023-01-05T16:13:20.429Z,24766,,,2023-01-05,,720,14984,,34091,6,3,2023-01-09,35,,1,27864
36956,133425,2023-01-05T14:33:23.521Z,2023-01-05T14:33:23.916Z,,,,2023-01-05,2,60,14978,,34077,1,3,2023-01-09,9,,1,27693
36968,42508,2023-01-05T16:13:20.076Z,2023-01-05T16:13:20.345Z,,,,2023-01-05,1,720,14984,,34090,1,3,2023-01-11,2,,1,27864
36957,,2023-01-05T14:33:23.526Z,2023-01-05T14:33:23.526Z,,,,2023-01-05,,60,14978,4,,,,,,,1,27693
36955,,2023-01-05T14:01:11.082Z,2023-01-05T14:01:11.882Z,19413,,,2023-01-05,,240,14977,,34074,11,3,2023-01-09,35,,3,28028
36954,134442,2023-01-05T14:01:11.078Z,2023-01-05T14:01:11.813Z,,,,2023-01-05,1,240,14977,,34076,1,3,2023-01-11,2,,3,28028
36953,,2023-01-05T14:01:11.074Z,2023-01-05T14:01:11.703Z,19413,,,2023-01-05,,240,14977,,34074,11,3,2023-01-09,35,,2,28027
36952,134443,2023-01-05T14:01:11.070Z,2023-01-05T14:01:11.633Z,,,,2023-01-05,1,240,14977,,34075,1,3,2023-01-11,2,,2,28027
36951,,2023-01-05T14:01:11.066Z,2023-01-05T14:01:11.555Z,19413,,,2023-01-05,,240,14977,,34074,11,3,2023-01-09,35,,1,28026
36950,134445,2023-01-05T14:01:11.061Z,2023-01-05T14:01:11.470Z,,,,2023-01-05,1,240,14977,,34073,1,3,2023-01-11,2,,1,28026
36972,134522,2023-01-05T17:18:25.836Z,2023-01-05T17:44:56.000Z,,,,2023-01-05,1,250,14986,,34096,3,2,2023-01-10,2,,1,28062
36977,,2023-01-05T17:44:23.192Z,2023-01-05T20:19:50.091Z,70474,,,2023-01-05,,61,14988,,34116,11,3,2023-01-06,35,,1,27903
36949,,2023-01-05T00:00:02.720Z,2023-01-05T00:00:03.403Z,71002,,,2023-01-05,,60,14976,,34072,11,7,2023-01-06,35,,1,28053
36948,132192,2023-01-05T00:00:02.715Z,2023-01-05T00:00:03.321Z,,,,2023-01-05,6,60,14976,,34071,4,7,2023-01-10,2,,1,28053
37077,134292,2023-01-06T17:53:55.491Z,2023-01-06T17:53:55.946Z,,,,2023-01-06,1,60,15029,,34186,3,2,2023-01-10,2,,1,27998
37095,134985,2023-01-06T19:54:47.251Z,2023-01-06T20:01:09.882Z,,,,2023-01-06,1,2,15038,,34203,10,8,2023-01-20,120,,1,
37102,,2023-01-06T20:20:04.645Z,2023-01-06T21:37:20.428Z,71003,,,2023-01-06,,2,15041,,34220,11,7,2023-01-10,35,,1,28088
37091,132808,2023-01-06T19:30:10.949Z,2023-01-06T19:30:11.209Z,,,,2023-01-06,3,60,15036,,34199,1,3,2023-01-16,2,,1,28149
37088,,2023-01-06T19:17:30.277Z,2023-01-06T19:17:30.743Z,71091,,,2023-01-06,,120,15034,,34198,11,2,2023-01-09,35,,1,28143
37081,134983,2023-01-06T18:01:35.076Z,2023-01-06T18:04:38.704Z,,,,2023-01-06,1,150,15031,,34189,3,2,2023-01-10,114,,1,28139
37082,,2023-01-06T18:01:35.080Z,2023-01-06T18:04:38.772Z,35917,,,2023-01-06,,150,15031,,34190,11,2,2023-01-09,35,,1,28139
37085,5977,2023-01-06T18:39:34.567Z,2023-01-06T18:44:00.661Z,,,,2023-01-06,2,120,15033,,34193,3,2,2023-01-11,2,,1,28136
37070,134469,2023-01-06T16:05:01.178Z,2023-01-06T16:05:01.517Z,,,,2023-01-06,1,150,15026,,34179,1,3,2023-01-12,2,,1,28128
37071,,2023-01-06T16:05:01.183Z,2023-01-06T16:05:01.593Z,70966,,,2023-01-06,,150,15026,,34180,11,3,2023-01-10,35,,1,28128
37079,134538,2023-01-06T17:55:04.636Z,2023-01-06T18:04:52.266Z,,,,2023-01-06,2,2,15030,,34191,1,3,2023-01-10,2,,1,28106
37080,,2023-01-06T17:55:04.640Z,2023-01-06T18:04:52.331Z,70945,,,2023-01-06,,2,15030,,34192,11,3,2023-01-09,35,,1,28106
37072,96397,2023-01-06T16:31:33.700Z,2023-01-06T16:31:33.952Z,,,,2023-01-06,2,120,15027,,34181,1,3,2023-01-12,2,,1,28133
37073,,2023-01-06T16:31:33.704Z,2023-01-06T16:31:34.041Z,52829,,,2023-01-06,,120,15027,,34182,11,3,2023-01-10,35,,1,28133
37054,95665,2023-01-06T14:06:13.633Z,2023-01-06T14:06:14.076Z,,,,2023-01-06,1,120,15019,,34160,3,2,2023-01-10,2,,3,28116
37074,,2023-01-06T17:53:01.389Z,2023-01-06T17:53:01.763Z,30238,,,2023-01-06,,120,15028,,34183,11,7,2023-01-09,35,,1,28138
37046,111064,2023-01-06T12:43:25.899Z,2023-01-06T12:43:26.179Z,,,,2023-01-06,1,200,15017,,34155,1,3,2023-01-12,2,,1,28102
37035,133249,2023-01-06T00:51:09.516Z,2023-01-06T00:58:22.323Z,,,,2023-01-06,2,2,15015,,34143,10,8,2023-01-18,120,,1,
37036,,2023-01-06T00:51:09.527Z,2023-01-06T00:58:22.375Z,62539,,,2023-01-06,,2,15015,,34144,10,8,2023-01-11,121,,1,
37056,97539,2023-01-06T14:06:13.639Z,2023-01-06T14:06:14.141Z,,,,2023-01-06,2,120,15019,,34161,3,2,2023-01-10,2,,4,28117
37059,,2023-01-06T14:16:10.879Z,2023-01-06T14:16:10.879Z,,,,2023-01-06,,80,15020,4,,,,,,,1,28123
37062,134804,2023-01-06T15:25:02.484Z,2023-01-06T15:25:02.739Z,,,,2023-01-06,1,175,15022,,34165,1,3,2023-01-11,2,,1,28098
37048,106797,2023-01-06T13:08:20.741Z,2023-01-06T13:08:20.990Z,,,,2023-01-06,2,120,15018,,34156,1,3,2023-01-13,113,,1,28127
37049,,2023-01-06T13:08:20.745Z,2023-01-06T13:08:21.062Z,56595,,,2023-01-06,,120,15018,,34157,11,3,2023-01-11,35,,1,28127
37051,,2023-01-06T14:06:13.625Z,2023-01-06T14:06:13.625Z,,,,2023-01-06,,120,15019,4,,,,,,,1,28114
37053,,2023-01-06T14:06:13.631Z,2023-01-06T14:06:13.631Z,,,,2023-01-06,,120,15019,4,,,,,,,2,28115
37047,,2023-01-06T12:43:25.904Z,2023-01-06T12:43:25.904Z,,,,2023-01-06,,200,15017,4,,,,,,,1,28102
37055,,2023-01-06T14:06:13.637Z,2023-01-06T14:06:13.637Z,,,,2023-01-06,,120,15019,4,,,,,,,3,28116
37057,,2023-01-06T14:06:13.643Z,2023-01-06T14:06:13.643Z,,,,2023-01-06,,120,15019,4,,,,,,,4,28117
37065,,2023-01-06T15:34:00.722Z,2023-01-06T15:34:00.722Z,,,,2023-01-06,,60,15023,4,,,,,,,1,28132
37060,129736,2023-01-06T15:09:41.642Z,2023-01-06T15:09:41.975Z,,,,2023-01-06,3,60,15021,,34163,4,7,2023-01-10,9,,1,28113
37050,95662,2023-01-06T14:06:13.619Z,2023-01-06T14:06:13.931Z,,,,2023-01-06,2,120,15019,,34158,3,2,2023-01-10,2,,1,28114
37052,95664,2023-01-06T14:06:13.627Z,2023-01-06T14:06:14.008Z,,,,2023-01-06,1,120,15019,,34159,3,2,2023-01-10,2,,2,28115
37058,134777,2023-01-06T14:16:10.874Z,2023-01-06T14:16:11.189Z,,,,2023-01-06,1,80,15020,,34162,3,2,2023-01-10,9,,1,28123
37061,,2023-01-06T15:09:41.647Z,2023-01-06T15:09:42.084Z,65676,,,2023-01-06,,60,15021,,34164,11,7,2023-01-09,35,,1,28113
37063,,2023-01-06T15:25:02.488Z,2023-01-06T15:25:02.488Z,,,,2023-01-06,,175,15022,4,,,,,,,1,28098
37038,109462,2023-01-06T03:03:45.358Z,2023-01-06T15:38:07.109Z,,,1829,2023-01-06,1,60,15016,,34167,1,3,2023-01-10,2,101109464v1,1,
37064,77261,2023-01-06T15:34:00.717Z,2023-01-06T15:34:01.004Z,,,,2023-01-06,1,60,15023,,34166,3,2,2023-01-10,2,,1,28132
37039,109464,2023-01-06T03:03:45.371Z,2023-01-06T15:38:07.442Z,,,1829,2023-01-06,1,60,15016,,34168,1,3,2023-01-10,2,101109462v1,1,28095
37075,134824,2023-01-06T17:53:01.395Z,2023-01-06T17:53:01.856Z,,,2418,2023-01-06,1,60,15028,,34184,4,7,2023-01-10,2,101134825v1,1,
37041,109462,2023-01-06T03:03:45.386Z,2023-01-06T15:38:07.707Z,,,1926,2023-01-06,3,60,15016,,34169,1,3,2023-01-10,2,101109464v3,2,
37042,109464,2023-01-06T03:03:45.391Z,2023-01-06T15:38:07.955Z,,,1926,2023-01-06,3,60,15016,,34170,1,3,2023-01-10,2,101109462v3,2,28096
37044,109462,2023-01-06T03:03:45.399Z,2023-01-06T15:38:08.228Z,,,1925,2023-01-06,2,60,15016,,34171,1,3,2023-01-10,2,101109464v2,3,
37045,109464,2023-01-06T03:03:45.408Z,2023-01-06T15:38:08.474Z,,,1925,2023-01-06,2,60,15016,,34172,1,3,2023-01-10,2,101109462v2,3,28097
37037,,2023-01-06T03:03:45.348Z,2023-01-06T15:38:08.795Z,58588,,,2023-01-06,,120,15016,,34173,11,3,2023-01-09,35,,1,28095
37040,,2023-01-06T03:03:45.381Z,2023-01-06T15:38:08.986Z,61640,,,2023-01-06,,120,15016,,34174,11,3,2023-01-09,35,,2,28096
37043,,2023-01-06T03:03:45.395Z,2023-01-06T15:38:09.176Z,61638,,,2023-01-06,,120,15016,,34175,11,3,2023-01-09,35,,3,28097
37067,,2023-01-06T15:44:34.387Z,2023-01-06T15:44:34.387Z,,,,2023-01-06,,360,15024,4,,,,,,,1,28105
37107,88587,2023-01-06T20:45:02.958Z,2023-01-06T20:45:03.224Z,,,,2023-01-06,2,120,15042,,34209,3,2,2023-01-10,2,,1,28155
37101,134659,2023-01-06T20:20:04.641Z,2023-01-06T21:37:20.328Z,,,,2023-01-06,1,2,15041,,34219,4,7,2023-01-12,2,,1,28088
37098,,2023-01-06T20:08:41.715Z,2023-01-06T20:08:42.147Z,70971,,,2023-01-06,,60,15039,,34206,11,3,2023-01-11,35,,1,28146
37086,,2023-01-06T18:39:34.571Z,2023-01-06T18:44:00.738Z,71144,,,2023-01-06,,120,15033,,34194,11,2,2023-01-09,35,,1,28136
37097,102980,2023-01-06T20:08:41.708Z,2023-01-06T20:08:42.032Z,,,,2023-01-06,2,60,15039,,34205,1,3,2023-01-16,3,,1,28146
37100,,2023-01-06T20:14:43.630Z,2023-01-06T20:14:43.925Z,69133,,,2023-01-06,,250,15040,,34208,11,2,2023-01-09,35,,1,28150
37099,132529,2023-01-06T20:14:43.625Z,2023-01-06T20:14:43.864Z,,,,2023-01-06,3,250,15040,,34207,3,2,2023-01-11,114,,1,28150
37083,27001,2023-01-06T18:29:45.590Z,2023-01-06T18:45:52.603Z,,,,2023-01-06,3,4695,15032,,34195,4,7,2023-01-24,2,,1,28099
37122,134911,2023-01-06T22:57:41.194Z,2023-01-06T22:57:41.458Z,,,,2023-01-06,1,120,15049,,34230,3,2,2023-01-10,2,,1,28156
37114,,2023-01-06T21:14:01.250Z,2023-01-09T15:48:30.850Z,61917,,,2023-01-06,,240,15045,,34245,11,2,2023-01-09,35,,1,28148
37119,,2023-01-06T21:47:14.672Z,2023-01-09T20:55:42.070Z,1186,,,2023-01-06,,300,15047,,34268,6,2,2023-01-09,35,,1,28056
37090,,2023-01-06T19:19:15.835Z,2023-01-06T19:55:38.138Z,70581,,,2023-01-06,,2,15035,,34202,11,3,2023-01-11,35,,1,27766
